#BPM,186
#OFFSET,0
#MUSIC,Assets/music/sousouzenya.wav
26.5323,1,0,0
26.6129,2,0,0
26.6935,1,0,0
26.7742,2,0,0
26.9355,1,0,0
27.0968,3,0,0
27.2581,2,0,0
27.4194,1,0,0
27.4194,4,0,0
27.5806,0,0,0
27.5806,3,0,0
27.7419,2,0,0
27.9032,1,0,0
28.0645,0,0,0
28.2258,1,0,0
28.3871,2,0,0
28.5484,1,0,0
28.7097,0,0,0
28.871,1,0,0
29.0323,2,0,0
29.1935,3,0,0
29.3548,2,0,0
29.5161,3,0,0
29.6774,2,0,0
29.8387,1,0,0
30,0,0,0
30.1613,1,0,0
30.3226,2,0,0
30.4839,3,0,0
30.6452,4,0,0
30.8064,3,0,0
30.8064,1,0,0
30.9677,2,0,0
31.129,3,0,0
31.2903,4,0,0
31.2903,0,0,0
31.4516,3,0,0
31.6129,2,0,0
31.7742,4,0,0
31.7742,0,0,0
31.8548,1,0,0
31.9355,3,0,0
31.9355,2,0,0
32.0968,0,0,0
32.0968,4,0,0
32.2581,2,0,0
32.2581,3,0,0
32.4194,1,0,0
32.5806,0,0,0
32.7419,1,0,0
32.9032,2,0,0
32.9032,4,0,0
33.0645,1,0,0
33.2258,0,0,0
33.3871,1,0,0
33.5484,2,0,0
33.7097,3,0,0
33.871,4,0,0
34.0323,3,0,0
34.1935,2,0,0
34.1935,0,0,0
34.3548,3,0,0
34.5161,4,0,0
34.6774,3,0,0
34.8387,2,0,0
34.8387,0,0,0
35,1,0,0
35.1613,2,0,0
35.3226,3,0,0
35.4839,4,0,0
35.8064,1,0,0
35.8064,3,0,0
36.2903,1,0,0
36.2903,3,0,0
36.4516,1,0,0
36.4516,3,0,0
36.6129,3,0,0
36.6129,1,0,0
36.7742,1,0,0
36.7742,3,0,0
37.0968,1,0,0
37.0968,3,0,0
37.4194,2,0,0
37.4194,0,0,0
37.4194,4,0,0
38.3871,1,0,0
38.3871,3,0,0
39.3548,1,0,0
39.3548,3,0,0
40.3226,1,0,0
40.3226,3,0,0
40.4839,2,0,0
40.5376,1,0,0
40.6452,2,0,0
40.7258,1,0,0
40.8064,2,0,0
40.8871,1,0,0
40.9677,2,0,0
41.0215,1,0,0
41.0753,2,0,0
41.129,1,0,0
41.2903,3,0,0
41.2903,4,0,0
41.4516,2,0,0
41.6129,4,0,0
41.6129,3,0,0
41.7742,2,0,0
41.9355,3,0,0
41.9355,4,0,0
42.0968,2,0,0
42.2581,1,0,0
42.2581,0,0,0
42.4194,2,0,0
42.5806,0,0,0
42.5806,1,0,0
42.7419,2,0,0
42.9032,0,0,0
42.9032,1,0,0
43.0645,2,0,0
43.2258,3,0,0
43.3871,2,0,0
43.5484,1,0,0
43.5484,0,0,0
43.7097,2,0,0
43.871,0,0,0
43.871,4,0,0
44.0323,4,0,0
44.0323,0,0,0
44.5161,1,0,0
44.5161,3,0,0
44.6774,1,0,0
44.6774,3,0,0
45,1,0,0
45,3,0,0
45.3226,1,0,0
45.3226,3,0,0
45.4839,2,0,0
45.4839,4,0,0
45.6452,1,0,0
45.6452,3,0,0
45.8064,2,0,0
45.8064,0,0,0
46.4516,1,0,0
46.4516,0,0,0
46.6129,2,0,0
46.7742,1,0,0
46.9355,2,0,0
46.9355,3,0,0
47.0968,1,0,0
47.2581,2,0,0
47.4194,1,0,0
47.5806,2,0,0
47.5806,3,0,0
47.5806,4,0,0
47.7419,1,0,0
47.7419,0,0,0
47.9032,2,0,0
48.0645,3,0,0
48.2258,4,0,0
48.2258,0,0,0
48.3871,3,0,0
48.3871,1,0,0
48.5484,2,0,0
48.7097,1,0,0
48.7097,3,0,0
48.871,0,0,0
48.871,4,0,0
49.0323,1,0,0
49.0323,3,0,0
49.1935,2,0,0
49.3548,1,0,0
49.3548,3,0,0
49.5161,2,0,0
49.6774,1,0,0
49.6774,3,0,0
49.8387,2,0,0
50,1,0,0
50.1613,0,0,0
50.3226,1,0,0
50.4839,2,0,0
50.6452,3,0,0
50.8064,4,0,0
50.9677,3,0,0
51.129,2,0,0
51.2903,1,0,0
51.4516,2,0,0
51.6129,1,0,0
51.6129,4,0,0
51.6129,3,0,0
51.9355,3,0,0
51.9355,4,0,0
52.2581,2,0,0
52.2581,3,0,0
52.2581,1,0,0
52.5806,1,0,0
52.5806,2,0,0
52.9032,0,0,0
52.9032,1,0,0
53.2258,1,0,0
53.2258,2,0,0
53.5484,2,0,0
53.5484,3,0,0
53.871,3,0,0
53.871,4,0,0
54.1935,1,0,0
54.1935,2,0,0
54.1935,3,0,0
54.5161,0,0,0
54.5161,2,0,0
54.5161,4,0,0
54.8387,1,0,0
54.8387,2,0,0
55.1613,3,0,0
55.1613,2,0,0
55.4839,1,0,0
55.4839,4,0,0
55.4839,3,0,0
55.8064,2,0,0
55.9677,1,0,0
56.0484,2,0,0
56.129,1,0,0
56.2097,2,0,0
56.2903,1,0,0
56.371,2,0,0
56.4516,1,0,0
56.5323,2,0,0
56.6129,1,0,0
56.6935,2,0,0
56.7742,1,0,0
